ID,smiles,toxic,FormalCharge,TPSA,MolWt,HeavyAtoms,NHOH,HAcceptors,HDonors,Heteroatoms,AromaticRings,SaturatedRings,AromaticOH,AromaticN,LogP
25240912,C[C@@H](Cc1ccccc1)[NH3+],0,1,27.64,136.218,10,3,0,1,1,1,0,0,0,0.8595
25240913,CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(c(c5c4)C[NH+](C)C)O)O,0,1,106.09,422.461,31,3,7,3,8,3,0,1,2,0.4297
25240914,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,1,0,32.34,234.343,17,1,2,1,3,1,0,0,0,2.58374
25240915,Cc1cc(=O)oc2c1cc3cc(oc3c2C)C,0,0,43.35,228.247,17,0,3,0,3,3,0,0,0,3.46446
25240916,C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)[O-],0,-1,49.36,229.255,17,0,3,0,3,2,0,0,0,1.7018
25240917,CCC1Nc2cc(c(cc2C(=O)N1)S(=O)(=O)N)Cl,0,0,101.29,289.744,18,4,4,3,8,1,0,0,0,0.8788
25240918,CC(C)(C)[NH2+]C[C@@H](c1ccc(c(c1)CO)O)O,0,1,77.3,240.323,17,5,3,4,4,1,0,2,0,0.2798
25240919,C1=NC2=C(N1)C(=S)N=CN2,1,0,57.36,152.182,10,2,3,2,5,2,0,0,4,1.01549
25240920,CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F,0,0,138.44,522.578,36,4,11,4,13,3,2,3,5,2.0137
25240921,C[C@@H](CN1CC(=O)NC(=O)C1)[NH+]2CC(=O)NC(=O)C2,0,1,100.02,269.281,19,3,5,3,8,0,2,0,0,-4.1254
25240922,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CCC=CC3)[NH3+])SC1)C(=O)[O-],0,0,117.18,349.412,24,4,5,2,8,0,1,0,0,-1.7029
25240923,CN1CCC[NH+]=C1COC(=O)C(c2ccccc2)(C3CCCCC3)O,0,1,63.74,345.463,25,2,4,2,5,1,1,1,0,0.8123
25240924,C[NH+](C)CCC(c1ccc(cc1)Cl)c2ccccn2,0,1,17.33,275.803,19,1,1,1,3,2,0,0,1,2.4015
25240925,c1cc(ccc1C[NH3+])S(=O)(=O)N,0,1,87.8,187.244,12,5,2,2,5,1,0,0,0,-0.9241
25240926,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)CCC4=CC(=O)C=C[C@@]43C)F)O,0,0,115.06,394.439,28,4,6,4,7,0,3,4,0,0.6205
25240927,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,0,0,121.38,182.172,12,6,6,6,6,0,0,6,0,-3.5854
25240928,C[NH+]1CCC[C@@H]1Cc2c[nH]c3c2cc(cc3)CCS(=O)(=O)c4ccccc4,0,1,54.37,383.537,27,2,2,2,5,3,1,0,1,2.4039
25240929,C[NH+](C)CCN(Cc1ccc(cc1)OC)c2ccccn2,0,1,29.8,286.399,21,1,3,1,4,2,0,0,1,1.2413
25240930,CC(=O)N(CC(CN(c1c(c(c(c(c1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)c2c(c(c(c(c2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,0,0,339.09,1550.188,62,13,15,13,27,2,0,9,0,-1.5869
25240931,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)CC[C@@]43C)F)O)C)O,0,0,100.9,422.493,30,2,6,2,7,0,3,2,0,2.4445
25240932,CC(C)[NH2+]CC(c1cc(cc(c1)O)O)O,0,1,77.3,212.269,15,5,3,4,4,1,0,1,0,0.103
25240933,CCc1nn(c(=O)n1CCOc2ccccc2)CCC[NH+]3CCN(CC3)c4cccc(c4)Cl,0,1,56.73,471.025,33,1,6,1,8,3,1,0,3,2.1348
25240934,CCCCC[NH+](C)CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-],0,-3,151.05,316.207,19,2,7,2,10,0,0,1,0,-3.4451
25240935,CCCCCCCCCC(=O)OCCN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)C(F)(F)F,0,1,37.22,592.792,41,1,5,1,9,2,1,0,0,6.5826
25240936,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)/C=C/C(=O)NO,1,0,77.15,349.434,26,4,3,4,5,3,0,0,1,3.32722
25240937,CCCCS(=O)(=O)N[C@@H](Cc1ccc(cc1)OCCCCC2CC[NH2+]CC2)C(=O)[O-],0,0,112.14,440.606,30,3,5,2,8,1,1,0,0,0.5896
25240938,CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(c(c2=O)CC[NH+]3CCC(CC3)c4c5ccc(cc5on4)F)C,0,1,91.66,665.915,48,1,7,1,9,3,1,0,3,7.69642
25240939,CC[C@H]1[C@H](COC1=O)Cc2cncn2C,0,0,44.12,208.261,15,0,4,0,4,1,1,0,2,1.1618
25240940,Cc1nnc(o1)C(=O)NC(C)(C)c2nc(c(c(=O)n2C)[O-])C(=O)NCc3ccc(cc3)F,0,-1,155.07,443.415,32,2,9,2,12,3,0,0,4,0.27952
25240941,c1ccc(cc1)C[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSCCC(=O)N[C@H](C(=O)N2)Cc3ccc(cc3)O)C(=O)N4CCC[C@H]4C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,0,1,437.15,1070.246,74,19,14,14,28,2,2,0,0,-5.9517
25240942,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/c3ccco3)COC(=O)N,0,0,189.06,510.481,35,3,12,2,15,1,1,0,0,-0.1683
25240943,CCCC(C)C1(C(=O)NC(=[NH+]C1=O)S)CC=C,0,1,60.14,255.363,17,2,2,3,5,0,0,0,0,0.0079
25240944,c1cc(c2c(c1NCC[NH2+]CCO)C(=O)c3c(ccc(c3C2=O)[O-])[O-])NCC[NH2+]CCO,0,0,178,444.488,32,8,8,6,10,2,0,2,0,-3.4556
25240945,C[NH+](C)CCC(c1ccc(cc1)Br)c2ccccn2,0,1,17.33,320.254,19,1,1,1,3,2,0,0,1,2.5106
25240946,c1cc(c(cc1[C@H](C[NH3+])O)O)O,0,1,88.33,170.188,12,6,3,4,4,1,0,1,0,-0.6269
25240947,CC1(C(=O)N(C(=O)N1)c2ccc(c(c2)C(F)(F)F)[N+](=O)[O-])C,0,0,92.55,317.223,22,1,4,1,10,1,1,0,0,2.4484
25240948,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COc2cccc(c2)C(F)(F)F)O)O)O,0,0,96.22,500.554,35,3,6,3,9,1,1,3,0,4.4274
25240949,C1[C@@H](NC(=[NH+][C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H](CCC[NH3+])[NH3+],0,3,397.71,688.724,48,22,12,16,23,0,1,3,0,-12.2358
25240950,CCCC[NH+](CCCC)CCC(c1cc2c(cc(cc2Cl)Cl)c3c1ccc(c3)C(F)(F)F)O,0,1,24.67,501.44,33,2,1,2,7,3,0,1,0,7.2272
25240951,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@]3([C@H]1C5)O)O,0,1,71.2,302.35,22,3,4,3,5,1,2,1,0,-0.6719
25240952,c1cc(c(cc1Cl)Cl)COC(Cn2ccnc2)c3ccc(cc3Cl)Cl,0,0,27.05,416.135,25,0,3,0,7,3,0,0,2,6.4548
25240953,C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@]24[C@H](O4)C[C@]5([C@H]3CC[C@@]56CCC(=O)O6)C)C(=O)OC,0,0,82.2,414.498,30,0,6,0,6,0,5,0,0,3.1245
25240954,*C(=O)[C@H](CCCCNC(=O)OCCOC)NC(=O)OCCOC,0,0,112.19,333.361,23,2,7,2,10,0,0,0,0,0.3464
25240955,c1cc(c(cc1CC[NH3+])O)O,0,1,68.1,154.189,11,5,2,3,3,1,0,0,0,-0.1178
25240956,COc1ccnc(c1OC)CS(=O)c2[nH]c3cc(ccc3n2)OC(F)F,0,0,86.33,383.376,26,1,6,1,10,3,0,0,3,2.8843
25240957,CC(=O)Oc1ccccc1C(=O)[O-],0,-1,66.43,179.151,13,0,4,0,4,1,0,0,0,-0.0246
25240958,c1ccc(cc1)n2c(ccn2)[N-]S(=O)(=O)c3ccc(cc3)N,0,-1,92.08,313.362,22,2,5,1,7,3,0,0,2,2.8486
25240959,c1ccc(cc1)COC(=O)c2ccccc2,0,0,26.3,212.248,16,0,2,0,2,2,0,0,0,3.0436
25240960,c1cc(oc1/C=N/N2CC(=O)NC2=O)[N+](=O)[O-],0,0,118.05,238.159,17,1,6,1,9,1,1,0,0,0.0735
25240961,CC(=O)NO,0,0,49.33,75.067,5,2,2,2,3,0,0,0,0,-0.4883
25240962,c1cc(ccc1C[C@@H](C(=O)[O-])[NH3+])O,0,0,88,181.191,13,4,3,2,4,1,0,0,0,-1.7049
25240963,CCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,0,1,33.54,275.416,20,2,1,2,3,1,1,0,0,2.08934
25240964,C[NH+]1CC[C@]23c4c5ccc(c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5)O,0,1,50.97,286.351,21,2,3,2,4,1,2,0,0,0.2132
25240965,[O-]S(=O)(=O)[O-],0,-2,80.26,96.063,5,0,4,0,5,0,0,0,0,-1.338
25240966,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5,1,0,65.77,532.57,39,1,6,1,10,4,1,0,3,4.45602
25240967,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,1,0,74.73,393.443,29,1,7,1,7,3,0,0,2,3.4051
25240968,CC(C)c1c(c(c(n1CC[C@H](C[C@H](CC(=O)[O-])O)O)c2ccc(cc2)F)c3ccccc3)C(=O)Nc4ccccc4,0,-1,114.62,557.642,41,3,6,3,8,4,0,2,1,4.9789
25240969,c1c(cc(c(c1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N,0,0,120.32,305.164,16,4,4,2,10,1,0,0,0,0.2882
25240970,CC1=NS(=O)(=O)c2cc(ccc2N1)Cl,0,0,58.53,230.676,14,1,3,1,6,1,0,0,0,1.8726
25240971,C[NH+](C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)c4cccc(c4C(=O)C3=C([C@@]2(C(=O)C(=C1[O-])C(=O)N)O)[O-])[O-])O,0,-2,191.31,440.408,32,5,8,4,10,1,0,2,0,-4.8824
25240972,CCCC[NH+]1CCCC[C@H]1C(=O)Nc2c(cccc2C)C,0,1,33.54,289.443,21,2,1,2,3,1,1,0,0,2.47944
25240973,c1ccc2c(c1)[nH]c(=O)n2C3CC[NH+](CC3)CCCC(c4ccc(cc4)F)c5ccc(cc5)F,0,1,42.23,462.564,34,2,2,2,6,4,1,0,2,4.4399
25240974,c1ccc(cc1)C2C(=O)[NH+]=C(O2)N,0,1,66.29,177.183,13,3,3,2,4,1,0,0,0,-1.3202
25240975,CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,1,0,74.32,356.447,25,2,4,1,6,3,0,0,1,3.49882
25240976,c1c2c([nH]n1)ncnc2O,0,0,74.69,136.114,10,2,4,2,5,2,0,0,4,0.0585
25240977,CN1CC[NH+](CC1)CCCN2c3ccccc3Sc4c2cc(cc4)Cl,0,1,10.92,374.961,25,1,3,1,5,2,1,0,0,3.1631
25240978,Cc1cc(no1)C(=O)NNCc2ccccc2,0,0,67.16,231.255,17,2,4,2,5,2,0,0,1,1.41762
25240979,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,0,0,111.19,677.945,46,0,8,0,10,0,0,0,0,9.0514
25240981,c1cc(oc1)CNc2cc(c(cc2C(=O)[O-])S(=O)(=O)N)Cl,0,-1,125.46,329.741,21,3,6,2,9,2,0,0,0,0.556
25240982,CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,0,1,103.46,425.999,27,5,6,5,9,0,2,3,0,-1.0276
25240983,COc1cc(cc(c1O)OC)[C@@H]2c3cc4c(cc3[C@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)COC(O7)c8cccs8)O)O)OCO4,0,0,160.83,656.662,46,3,14,3,14,3,3,2,0,2.7529
25240984,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)[O-],0,-1,77.51,284.357,19,0,4,0,6,1,0,0,0,0.8608
25240985,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,1,0,495.89,1269.433,91,20,16,17,32,4,2,1,3,-3.1057
25240986,C[C@@H]([C@@H](c1ccc(c(c1)O)O)O)[NH3+],0,1,88.33,184.215,13,6,3,4,4,1,0,1,0,-0.2384
25240987,CCC[NH2+]CC(COc1ccccc1C(=O)CCc2ccccc2)O,0,1,63.14,342.459,25,3,3,2,4,2,0,1,0,2.2152
25240988,C1C(O1)CCl,0,0,12.53,92.525,5,0,1,0,2,0,1,0,0,0.624
25240989,CC[N+](C)(C)c1cccc(c1)O,0,1,20.23,166.244,12,1,1,1,2,1,0,0,0,1.979
25240990,CC(C(=O)c1cccc(c1)Cl)[NH2+]C(C)(C)C,0,1,33.68,240.754,16,2,1,1,3,1,0,0,0,2.2731
25240991,CC1COc2c3n1cc(c(=O)c3cc(c2N4CC[NH+](CC4)C)F)C(=O)[O-],0,0,79.04,361.373,26,1,6,1,8,2,1,0,1,-1.2078
25240992,CC(C)c1c(c(c(c(n1)C(C)C)/C=C/[C@H](C[C@H](CC(=O)[O-])O)O)c2ccc(cc2)F)COC,0,-1,102.71,458.55,33,2,6,2,7,2,0,2,1,3.546
25240993,c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)CO)O)NC=[NH+]C[C@H]2O,0,1,113.74,269.281,19,5,7,5,8,1,1,3,2,-2.9084
25240994,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,0,0,60.69,416.646,30,3,3,3,3,0,3,3,0,5.5606
25240995,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)C[C@@H](C4=CC(=O)C=C[C@]34C)F)O,0,0,94.83,378.44,27,3,5,3,6,0,3,3,0,1.5056
25240996,c1cnccc1C(=O)NN,0,0,68.01,137.142,10,3,3,2,4,1,0,0,1,-0.3149
25240997,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CC[N+](CC4)(C)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)N6CC[N+](CC6)(C)C)C,0,2,59.08,602.905,43,0,6,0,8,0,6,0,0,3.6335
25240998,CCCCNc1ccc(cc1)C(=O)OCC[NH+](C)C,0,1,42.77,265.377,19,2,3,2,4,1,0,0,0,1.1999
25240999,C[C@@H](C(=O)N[C@@H](C)C(=O)NC1[C@H]2[C@@H]1CN(C2)c3c(cc4c(=O)c(cn(c4n3)c5ccc(cc5F)F)C(=O)[O-])F)[NH3+],0,0,164.1,558.517,40,5,8,3,14,3,2,0,2,-1.1476
25241000,CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N,0,0,82.28,258.324,16,2,5,1,7,2,0,0,1,1.3424
25241001,CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3cn(c4c3c(ccc4)C2=C1)C)C,0,1,58.7,354.474,26,3,3,3,5,2,0,1,1,0.518
25241002,CCC1(C(=O)C(CNC1=O)C)CC,0,0,46.17,183.251,13,1,2,1,3,0,1,0,0,1.1278
25241003,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,0,0,0,338.038,20,0,0,0,14,0,0,0,0,4.6522
25241004,CC(Cc1ccccc1)[NH3+],0,1,27.64,136.218,10,3,0,1,1,1,0,0,0,0.8595
25241005,c1cc(c(cc1F)F)n2cc(c(=O)c3c2nc(c(c3)F)N4C[C@@H]5[C@H](C4)[C@H]5[NH3+])C(=O)[O-],0,0,105.9,416.359,30,3,6,1,10,3,2,0,2,-0.157
25241006,CC(=O)Oc1cc2c(s1)CC[NH+](C2)C(c3ccccc3F)C(=O)C4CC4,0,1,47.81,374.457,26,1,4,1,6,2,1,0,0,2.4739
25241007,CCOc1ccc2ccccc2c1C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],0,-1,98.77,413.475,29,1,6,1,8,2,2,0,0,1.1491
25241008,Cc1ccccc1S(=O)(=O)[N-]C(=O)c2ccc(c(c2)OC)Cc3cn(c4c3cc(cc4)NC(=O)OC5CCCC5)C,0,-1,117.8,574.679,41,1,7,1,10,4,1,0,1,6.48002
25241009,COc1ccc2c(c1)c(ccn2)[C@H]([C@@H]3C[C@@H]4CC[NH+]3C[C@@H]4C=C)O,0,1,46.79,325.432,24,2,3,2,4,2,3,1,1,1.7561
25241010,C[NH+]1CCc2cc(c3cc2[C@@H]1Cc4ccc(cc4)Oc5c6c(cc(c5O)OC)CC[N+]([C@@H]6Cc7ccc(c(c7)O3)O)(C)C)OC,0,2,81.82,610.751,45,3,6,3,8,4,0,0,0,5.2839
25241011,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)[O-])/C)/C,0,-1,40.13,299.434,22,0,2,0,2,0,0,0,0,4.2679
25241012,C[NH+](C)CCc1c[nH]c2c1cc(cc2)C[C@H]3COC(=O)N3,0,1,58.56,288.371,21,3,2,3,5,2,1,0,1,0.5058
25241013,C/C=C/C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccc(cc3)O)[NH3+])SC1)C(=O)[O-],0,0,137.41,389.433,27,5,6,3,9,1,1,0,0,-1.3448
25241014,CC[NH+](CC)CCCC(C)Nc1cc[nH+]c2c1ccc(c2)Cl,0,2,30.61,321.896,22,3,1,2,4,2,0,0,1,2.8126
25241015,CC(C)CC1C[NH+]2CCc3cc(c(cc3C2CC1=O)OC)OC,0,1,39.97,318.437,23,1,3,1,4,1,1,0,0,1.821
25241016,COc1ccccc1OCC(COC(=O)N)O,0,0,91.01,241.243,17,3,5,2,6,1,0,1,0,0.5302
25241017,C(CNCC[NH2+]CCN)[NH3+],0,2,82.3,148.254,10,8,2,4,4,0,0,0,0,-3.66
25241018,CN(C)c1nc(nc(n1)N(C)C)N(C)C,0,0,48.39,210.285,15,0,6,0,6,1,0,0,3,0.0696
25241019,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl,1,0,74.73,429.904,30,1,7,1,8,3,0,0,2,3.8269
25241020,C[NH2+]C[C@@H](c1cccc(c1)O)O,0,1,57.07,168.216,12,4,2,3,3,1,0,1,0,-0.3812
25241021,CCC(=O)N(c1ccccc1)C2(CC[NH+](CC2)CCn3c(=O)n(nn3)CC)COC,0,1,86.69,417.534,30,1,7,1,9,2,1,0,4,-0.0332
25241022,c1cc(c(cc1Cl)Cl)C(Cn2ccnc2)OCc3ccsc3Cl,0,0,27.05,387.719,23,0,4,0,7,3,0,0,2,5.8629
25241023,Cc1cc2c(cc1C)n(c-3nc(=O)[nH]c(=O)c3n2)C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O,0,-2,213.75,454.332,31,4,12,4,14,1,0,3,4,-2.87056
25241024,c1nc2c(nc(nc2n1[C@@H]3C[C@@H](C=C3)CO)N)NC4CC4,0,0,101.88,286.339,21,4,7,3,7,2,1,1,4,1.0923
25241025,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,1,0,76.5,469.548,36,0,6,0,6,6,0,0,4,5.89378
25241026,C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@@H](C(=C(C4=O)C(=O)N)[O-])[NH+](C)C)O)[O-])[O-])O,0,-2,191.31,442.424,32,5,8,4,10,1,0,2,0,-4.6589
25241027,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)Cc4ccccc4)NC(=O)[C@@H]5C[C@@H]6c7cccc8c7c(c[nH]8)C[C@H]6[NH+](C5)C,0,1,119.41,584.697,43,4,5,4,10,3,4,1,1,0.664
25241028,C1CCCN(CCC1)CC[NH+]=C(N)N,0,1,69.25,199.322,14,5,1,3,4,0,1,0,0,-1.3935
25241029,c1cc(cnc1)C(=O)N,0,0,55.98,122.127,9,2,2,1,3,1,0,0,1,0.1805
25241030,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,0,0,99.13,466.958,32,1,7,1,8,0,3,1,0,3.9165
25241031,CCOC(=O)C1=C(NC(=C(C1c2ccccc2Cl)C(=O)OC)C)COCC[NH3+],0,1,101.5,409.89,28,4,6,2,8,1,0,0,0,1.5495
25241032,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)Cc2ccc(cc2)O)[NH3+])C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,0,1,378.29,981.189,67,16,14,12,25,1,2,1,0,-4.2101
25241033,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,0,0,54.37,344.495,25,1,3,1,3,0,3,1,0,3.9403
25241034,CC(=O)Nc1c(c(c(c(c1I)N(C)C(=O)C)I)C(=O)[O-])I,0,-1,89.54,626.934,21,1,4,1,9,1,0,0,0,1.805
25241035,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,1,0,171.17,824.972,60,3,12,3,14,3,3,2,1,3.5175
25241036,Cl[201Tl],0,0,0,236.423819,2,0,0,0,2,0,0,0,0,0.3087
25241037,CC(CN1c2ccccc2Sc3c1cccc3)C[NH+](C)C,0,1,7.68,299.463,21,1,2,1,3,2,0,0,0,3.0699
25241038,CC(c1cccc(c1)Oc2ccccc2)C(=O)[O-],0,-1,49.36,241.266,18,0,3,0,3,2,0,0,0,2.3323
25241039,c1ccc2c(c1)C(=[NH+]c3ccccc3S2)N4CC[NH+](CC4)CCOCCO,0,2,51.11,385.533,27,3,4,3,6,2,1,1,0,-0.4805
25241040,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)[O-])O)O,0,-1,97.66,353.479,25,2,5,2,5,0,1,2,0,2.1404
25241041,CCC(C)n1c(=O)n(cn1)c2ccc(cc2)N3CCN(CC3)c4ccc(cc4)OC[C@H]5CO[C@](O5)(Cn6cncn6)c7ccc(cc7Cl)Cl,0,0,104.7,705.647,49,0,12,0,14,5,2,0,6,5.5773
25241042,c1ccc(c(c1)C(c2ccc(cc2)Cl)C(Cl)Cl)Cl,0,0,0,320.046,18,0,0,0,4,2,0,0,0,5.929
25241043,CN1C(S(=O)(=O)CCC1=O)c2ccc(cc2)Cl,0,0,54.45,273.741,17,0,3,0,6,1,1,0,0,1.6155
25241044,Cc1cc(cc(c1Nc2ccnc(n2)Nc3ccc(cc3)C#N)C)/C=C/C#N,0,0,97.42,366.428,28,2,6,2,6,3,0,0,2,4.9891
25241045,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C,0,-2,147.02,470.43,32,2,8,2,10,0,3,2,0,0.7487
25241046,CN(C)C(=[NH2+])NC(=[NH2+])N,0,2,92.47,131.183,9,7,0,4,5,0,0,0,0,-4.6735
25241047,c1c(cc(c(c1I)Oc2cc(c(c(c2)I)[O-])I)I)C[C@@H](C(=O)[O-])[NH3+],0,-1,100.06,775.864,24,3,4,1,9,2,0,0,0,1.8738
25241048,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,0,0,100.9,458.595,33,2,6,2,6,0,3,2,0,3.5447
25241050,C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,0,0,185.44,519.448,35,2,15,1,16,2,0,0,4,3.0356
25241051,CN1c2c([nH]c(nc2=O)N)NC[C@@H]1CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],0,-2,208.43,457.447,33,6,11,5,13,2,0,0,2,-2.9271
25241052,c1cn(c(=O)nc1N)C[C@@H](CO)OCP(=O)([O-])[O-],0,-2,153.56,277.173,18,3,9,2,10,1,0,1,2,-2.9258
25241053,CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCC[NH+]4CCC(CC4)CCO,0,1,44.98,411.591,29,2,4,2,5,2,1,1,0,3.5593
25241054,C(C(Cl)(Cl)Cl)OP(=O)([O-])[O-],0,-2,72.42,227.367,10,0,4,0,8,0,0,0,0,0.2019
25241055,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O)O,0,0,58.92,146.142,10,2,4,2,4,0,2,2,0,-1.4942
25241056,[N]=O,0,0,39.37,30.006,2,0,1,0,2,0,0,0,0,-0.4471
25241057,Cc1cccc(c1OCC(=O)N[C@@H](Cc2ccccc2)[C@H](C[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O)C,0,0,120,628.814,46,4,5,4,9,3,1,1,0,4.32814
25241058,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O,0,0,93.06,434.504,31,2,6,2,7,0,4,2,0,2.2747
25241059,Cl[Mn]Cl,0,0,0,125.844,3,0,0,0,3,0,0,0,0,1.3765
25241060,CC[N+](CC)(CC)CCOc1cccc(c1OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,0,3,27.69,510.828,36,0,3,0,6,1,0,0,0,5.4525
25241061,CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0,0,121.4,603.75,42,1,12,1,12,1,0,0,0,2.8346
