classification,residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
TRANSFERASE,716,1.97,79071.26,298,2.32,47,4.2
TRANSFERASE,716,2.17,79428.48,298,2.32,47,4.2
TRANSFERASE,173,2.13,21302.18,283,2.16,43.09,4.2
TRANSFERASE,346,2.49,42139.95,283,1.74,29.39,4.2
TRANSFERASE,766,2.23,80464.21,287,2.35,47.73,4.2
TRANSFERASE,768,2.5,88038.45,273,2.76,55.41,4.7
TRANSFERASE,416,2.35,46527.62,289,2.9,57.55,4.7
TRANSFERASE,363,2.64,41917.82,289,3.36,63.43,4.7
TRANSFERASE,343,2.5,40011.71,289,3.57,65.51,4.7
TRANSFERASE,350,2.3,40278.82,292,2.94,58.22,4.7
TRANSFERASE,350,2.2,40623.83,292,2.57,52.12,4.7
TRANSFERASE,350,2.6,40774.95,292,2.57,52.16,4.7
TRANSFERASE,350,2.86,40641.1,292,2.93,57.99,4.7
TRANSFERASE,350,2.62,40602.24,292,2.86,57.05,4.7
TRANSFERASE,350,2.3,40548.25,292,2.89,57.4,4.7
TRANSFERASE,534,1.8,60236.54,277,2.75,50.6,4.7
TRANSFERASE,534,1.85,60099.38,277,2.75,51,4.7
TRANSFERASE,534,1.85,59763.3,277,2.75,51,4.7
TRANSFERASE,149,2.42,17924.29,293,2.34,47.4,4.7
TRANSFERASE,462,1.8,51521.78,295,2.05,39.9,4.7
TRANSFERASE,402,1.9,46503.33,298,2,38.63,4.7
TRANSFERASE,974,2.4,107232.68,298,2.04,39.62,4.7
TRANSFERASE,1156,2.15,129768.84,298,2.25,45.35,4.7
TRANSFERASE,1156,1.9,129760.63,298,2.28,45.94,4.7
TRANSFERASE,343,1.35,38110.43,293,2.4,48.66,4.95
TRANSFERASE,341,2.5,37995.87,298,3.24,62.1,4.95
TRANSFERASE,343,2.2,37874.17,298,2.57,52.05,4.95
TRANSFERASE,343,2.1,37874.17,283,2.42,49.13,4.95
TRANSFERASE,299,2.3,34274.88,289,2.28,46.15,5.2
TRANSFERASE,299,3,34274.88,289,2.29,46.29,5.2
TRANSFERASE,1412,2.05,151778.42,289,2.15,42.79,5.2
TRANSFERASE,830,1.8,95708.62,290,3.16,61.17,5.2
TRANSFERASE,830,1.5,95679.73,290,3.34,63.21,5.2
TRANSFERASE,830,1.85,95362.48,290,3.34,63.2,5.2
TRANSFERASE,830,1.8,95423.52,290,3.35,63.26,5.2
TRANSFERASE,830,3,95346.48,290,3.34,63.21,5.2
TRANSFERASE,816,1.8,94296.33,290,3.18,61.28,5.2
TRANSFERASE,201,2.9,22808.96,290,3.89,68.35,5.2
TRANSFERASE,1422,2,155659.39,291,2.4,47.5,5.2
TRANSFERASE,426,2.1,49287.99,291,3.57,65.54,5.2
TRANSFERASE,711,1.89,78441.48,291,3.26,62.28,5.2
TRANSFERASE,1422,2.3,155434.11,291,2.3,47.1,5.2
TRANSFERASE,711,1.77,78293.61,291,3.3,62.1,5.2
TRANSFERASE,1422,2,155229.73,291,2.4,48.1,5.2
TRANSFERASE,1422,1.89,155668.16,291,2.4,47.8,5.2
TRANSFERASE,711,1.87,78149.35,291,3.3,62.3,5.2
TRANSFERASE,398,1.88,42825.93,291,2.38,48.29,5.2
TRANSFERASE,296,1.95,34398.76,291,2.17,43.38,5.2
TRANSFERASE,158,1.5,18664.87,292,1.92,33.5,5.2
TRANSFERASE,158,1.56,18666.88,292,1.92,33.2,5.2
TRANSFERASE,1132,2.1,127266.3,277,2.44,49.68,5.2
TRANSFERASE,1152,2.72,134107.23,277,5.62,78.1,5.2
TRANSFERASE,1152,2.92,134087.06,277,5.44,77.38,5.2
TRANSFERASE,248,2.1,30494.56,277,2.51,51,5.2
TRANSFERASE,248,1.9,30595.47,277,2.51,50.91,5.2
TRANSFERASE,248,1.7,30770.42,277,2.44,49.5,5.2
TRANSFERASE,494,2.49,56511.1,277,3.05,59.62,5.2
TRANSFERASE,1026,2,117722.52,277,2.17,43.23,5.2
TRANSFERASE,274,2,30733.81,293,3.8,67,5.2
TRANSFERASE,1528,2.55,173129.75,293,2.35,47.2,5.2
TRANSFERASE,1518,1.85,163978.02,293,2.39,48.23,5.2
TRANSFERASE,764,2.6,87051.6,293,2.34,47,5.2
TRANSFERASE,1536,2.6,185564.67,293,2.1,42.2,5.2
TRANSFERASE,788,2.5,91955.84,293,2.12,42.07,5.2
TRANSFERASE,788,2.4,93166.52,293,2.05,40,5.2
TRANSFERASE,788,2,92960.1,293,2.06,40.33,5.2
TRANSFERASE,1650,2.5,183739.3,293,3.2,61.6,5.2
TRANSFERASE,446,2.7,52414.73,293,2.02,39.15,5.2
TRANSFERASE,349,1.9,39194.96,293,2.32,46.91,5.2
TRANSFERASE,348,2.39,40621.75,293,2.7,54.43,5.2
TRANSFERASE,348,2.35,40676.85,293,2.63,53.29,5.2
TRANSFERASE,364,2.05,44903.69,293,2.4,49,5.2
TRANSFERASE,795,2.4,88390.63,295,3.03,59.44,5.2
TRANSFERASE,1532,2.2,181110.44,295,2.33,49.24,5.2
TRANSFERASE,1530,2.59,181564.8,295,2.33,47.39,5.2
TRANSFERASE,1532,2.35,180033.66,295,2.33,47.79,5.2
TRANSFERASE,1518,2.35,163722.98,295,2.2,44.2,5.2
TRANSFERASE,1518,2.11,163751.84,295,2.2,44.8,5.2
TRANSFERASE,1518,2.55,164151.36,295,2.2,44.7,5.2
TRANSFERASE,506,1.8,54430.28,295,1.93,36.21,5.2
TRANSFERASE,446,1.2,50311.54,295,2.26,45.63,5.2
TRANSFERASE,1518,1.86,164095.31,295,2.27,45.71,5.2
TRANSFERASE,412,1.48,48086.96,295,2.19,43.83,5.2
TRANSFERASE,812,2.15,90673.73,298,2.08,40.96,5.2
TRANSFERASE,812,2.05,90673.71,298,2.07,40.72,5.2
TRANSFERASE,1148,2.6,131359.22,298,3.1,60,5.2
TRANSFERASE,335,2.8,38497.31,298,2.45,49.72,5.2
TRANSFERASE,335,1.9,38403.86,298,2.4,48.8,5.2
TRANSFERASE,333,1.8,37952.45,298,2.38,48.29,5.2
TRANSFERASE,333,2.02,38452.94,298,2.45,49.8,5.2
TRANSFERASE,1518,1.5,163489.41,298,2.32,46.89,5.2
TRANSFERASE,335,1.95,38843.26,298,2.41,48.94,5.2
TRANSFERASE,2277,2.2,247756.02,298,2.26,45.48,5.2
TRANSFERASE,2277,2.15,246202.28,298,2.26,45.69,5.2
TRANSFERASE,510,2.2,59798.39,298,2.23,44.89,5.2
TRANSFERASE,231,1.25,27156.24,291.15,2.55,51.74,5.2
TRANSFERASE,505,2.35,56029.78,293.15,3.29,62.58,5.2
TRANSFERASE,825,2,94780.13,290,3.1,60.35,5.7
TRANSFERASE,825,3,94537.59,290,3.14,60.79,5.7
TRANSFERASE,819,2.3,95055.03,290,3.18,61.32,5.7
TRANSFERASE,819,1.9,94883.16,290,3.16,61.03,5.7
TRANSFERASE,819,2.1,94966.67,290,3.16,61.08,5.7
TRANSFERASE,814,2.6,93817.83,290,3.12,60.54,5.7
TRANSFERASE,824,2.3,94550.86,290,3.12,60.68,5.7
TRANSFERASE,819,2.25,93782.86,290,3.12,60.6,5.7
TRANSFERASE,820,2.7,94023.14,290,3.16,61.03,5.7
TRANSFERASE,814,2.45,93864.91,290,3.28,62.46,5.7
TRANSFERASE,814,2.45,93757.76,290,3.27,62.43,5.7
TRANSFERASE,814,1.9,93767.79,290,3.16,61.03,5.7
TRANSFERASE,814,2.05,94009.07,290,3.13,60.68,5.7
TRANSFERASE,298,1.86,33056.46,291,3.75,67.17,5.7
TRANSFERASE,298,2.1,33642.79,291,3.69,66.71,5.7
TRANSFERASE,1132,3.1,127266.3,277,5.36,77.04,5.7
TRANSFERASE,1132,1.7,127491.12,277,2.46,49.91,5.7
TRANSFERASE,1132,2,128541.44,277,2.51,50.96,5.7
TRANSFERASE,1132,1.7,128699.4,277,2.47,50.13,5.7
TRANSFERASE,1132,1.9,128680.4,277,2.51,50.99,5.7
TRANSFERASE,926,2.8,103175.17,293,2.99,58.9,5.7
TRANSFERASE,1010,1.9,115406.64,293,2.55,51.79,5.7
TRANSFERASE,1010,2.2,115406.64,293,2.52,51.24,5.7
TRANSFERASE,1044,2.4,118892.28,293,2.39,48.57,5.7
TRANSFERASE,1044,2.3,118892.28,293,2.44,49.49,5.7
TRANSFERASE,528,2.3,61141.91,293,3.04,59.56,5.7
TRANSFERASE,528,2.5,61141.91,293,3.01,59.16,5.7
TRANSFERASE,528,3.2,60208.85,293,2.04,39.66,5.7
TRANSFERASE,926,2.2,104058.59,293,2.7,54.11,5.7
TRANSFERASE,926,2.5,104645.66,293,2.87,56.77,5.7
TRANSFERASE,664,2.1,72989.37,293,2.2,44.4,5.7
TRANSFERASE,926,2.3,103600.55,293,3.13,60.76,5.7
TRANSFERASE,972,2.3,110366.56,293,2.4,48.67,5.7
TRANSFERASE,972,2.31,111074.96,293,2.4,48.79,5.7
TRANSFERASE,526,1.9,59749.59,293,2.21,44.29,5.7
TRANSFERASE,766,1.42,91038.45,293,2.28,46.07,5.7
TRANSFERASE,766,1.73,91923.59,293,2.3,46.41,5.7
TRANSFERASE,766,1.79,92029.3,293,2.28,46.07,5.7
TRANSFERASE,766,1.61,91432.73,293,2.3,46.62,5.7
TRANSFERASE,554,2,59161.95,293,2.17,43.42,5.7
TRANSFERASE,554,2.1,59958.83,293,2.13,42.17,5.7
TRANSFERASE,1304,2.5,149715.94,293,2.59,52.45,5.7
TRANSFERASE,522,2.14,60185.21,293,2.6,52.74,5.7
TRANSFERASE,775,2.4,89453.2,295,3.43,64.09,5.7
TRANSFERASE,926,2.6,104069.04,295,3.15,61.01,5.7
TRANSFERASE,1304,2.02,140144.3,295,2.42,49.27,5.7
TRANSFERASE,549,1.8,58566.45,295,2.63,53.29,5.7
TRANSFERASE,549,1.8,59905.7,295,2.7,54.36,5.7
TRANSFERASE,807,2.3,92633.55,298,3.19,61.41,5.7
TRANSFERASE,807,2.3,92707.55,298,3.19,61.5,5.7
TRANSFERASE,807,2.1,92918.45,298,3.19,61.39,5.7
TRANSFERASE,198,1.99,25741.17,298,2.6,52.7,5.7
TRANSFERASE,396,1.8,55358.52,298,2.5,50,5.7
TRANSFERASE,926,2.1,104666.85,298,2.89,57.41,5.7
TRANSFERASE,926,2.25,104762.94,298,2.86,57.02,5.7
TRANSFERASE,926,2.5,104850.96,298,2.9,57.59,5.7
TRANSFERASE,814,2.05,93370.38,298,3.15,61.01,5.7
TRANSFERASE,814,2.1,93802.45,298,3.15,61.01,5.7
TRANSFERASE,910,2.31,101471.16,298,2.36,47.92,5.7
TRANSFERASE,926,2.1,104121.56,298,2.91,57.73,5.7
TRANSFERASE,926,2.1,104058.59,298,2.93,58.08,5.7
TRANSFERASE,926,2.09,105043.48,298,2.92,57.87,5.7
TRANSFERASE,926,1.94,105075.48,298,2.91,57.72,5.7
TRANSFERASE,692,2.6,79502.84,291.15,2.28,46.12,5.7
TRANSFERASE,926,2.3,104570.8,298,3.2,61.54,5.95
TRANSFERASE,2112,2.74,230181.84,100,2.37,48.18,6.2
TRANSFERASE,584,3.12,67062.57,289,2.54,51.5,6.2
TRANSFERASE,346,2.8,40500.55,289,3.26,62.3,6.2
TRANSFERASE,4220,2.45,470971.28,289,2.84,56.7,6.2
TRANSFERASE,348,2.04,41624.46,289,3.35,63.27,6.2
TRANSFERASE,956,2,105706.05,274,2.16,43.05,6.2
TRANSFERASE,744,2.59,85864.01,290,2.43,49.31,6.2
TRANSFERASE,664,1.75,71998.67,291,2.19,43.8,6.2
TRANSFERASE,664,2,71770.66,291,2.19,43.72,6.2
TRANSFERASE,635,1.59,71365.3,291,2.18,43.58,6.2
TRANSFERASE,283,1.93,31761.93,291,3.15,60.9,6.2
TRANSFERASE,233,2.4,27601.99,291,4.78,74.26,6.2
TRANSFERASE,704,2.15,78179.73,276,2.94,58.12,6.2
TRANSFERASE,57792,6.6,4918807,292,3.27,62.4,6.2
TRANSFERASE,3044,2.67,335949.06,292,2.57,52.19,6.2
TRANSFERASE,162,1.42,18139.66,277,2,49.02,6.2
TRANSFERASE,162,1.2,18142.64,277,2.43,49.37,6.2
TRANSFERASE,586,2.4,68251.88,277,2.29,46.24,6.2
TRANSFERASE,1708,2.2,185275.94,277,2.96,58.44,6.2
TRANSFERASE,1708,1.9,185212.12,277,3,58.94,6.2
TRANSFERASE,762,3.5,89441.95,277,4.4,72.04,6.2
TRANSFERASE,1092,2.7,125247.66,277,2.36,47.97,6.2
TRANSFERASE,1180,2.4,134979.33,277,2.44,49.66,6.2
TRANSFERASE,283,1.75,33115.75,277,3.05,59.63,6.2
TRANSFERASE,760,3,88510.13,277,5.15,76.1,6.2
TRANSFERASE,1768,2.3,204992.59,277,2.59,52.49,6.2
TRANSFERASE,2342,2.99,268115.06,277,2.72,54.75,6.2
TRANSFERASE,2332,2.99,267844.06,277,2.7,54.38,6.2
TRANSFERASE,698,2.41,78382.01,277,3.06,59.75,6.2
TRANSFERASE,698,2.32,77963.72,277,3,58.94,6.2
TRANSFERASE,698,2.63,78612.95,277,3.33,63.05,6.2
TRANSFERASE,620,3,70189.8,277,2.69,54.32,6.2
TRANSFERASE,430,2.5,50946.25,293,2.5,54,6.2
TRANSFERASE,353,1.98,39699.28,293,2.4,47,6.2
TRANSFERASE,353,2.3,40293.5,293,2.4,47.5,6.2
TRANSFERASE,590,2.6,69635.01,293,2.63,52.86,6.2
TRANSFERASE,460,1.7,52007.74,293,2.52,51.1,6.2
TRANSFERASE,317,2.7,35791.06,293,2.37,48.07,6.2
TRANSFERASE,96,1.7,11512.81,293,2.4,48.67,6.2
TRANSFERASE,88,1.6,9680.85,293,2.1,41.34,6.2
TRANSFERASE,300,2,35650.19,293,2.13,42.38,6.2
TRANSFERASE,530,2.15,62003.59,293,2.29,46.22,6.2
TRANSFERASE,263,1.75,30796.45,293,2.57,52.23,6.2
TRANSFERASE,295,1.8,34261.71,293,2.34,47.34,6.2
TRANSFERASE,295,1.6,34608.78,293,2.34,47.53,6.2
TRANSFERASE,295,1.9,34336.67,293,2.3,46.45,6.2
TRANSFERASE,295,2.2,34370.71,293,2.37,48.06,6.2
TRANSFERASE,786,1.8,87914.41,293,2.32,47.06,6.2
TRANSFERASE,242,1.7,28124.72,293,2.48,50.38,6.2
TRANSFERASE,2900,2.41,330993,293,3.12,60.6,6.2
TRANSFERASE,242,1.59,27884.51,293,1.95,36.83,6.2
TRANSFERASE,1041,2.4,111522,293,3.47,64.54,6.2
TRANSFERASE,2082,1.8,217914.47,293,2.62,53.12,6.2
TRANSFERASE,2900,2.8,335024.53,293,3.12,60.63,6.2
TRANSFERASE,1660,3.18,182944.27,293,2,38.5,6.2
TRANSFERASE,698,2.9,84365.19,293,3.1,60.28,6.2
TRANSFERASE,594,1.7,68684.96,293,2.81,56.3,6.2
TRANSFERASE,2648,3.14,305484.91,293,2.08,40.74,6.2
TRANSFERASE,360,2.1,42446.45,293,2.29,46.3,6.2
TRANSFERASE,1584,1.8,180081.81,293,2.31,46.67,6.2
TRANSFERASE,291,2,33555.73,293,2.4,48.69,6.2
TRANSFERASE,1462,2.01,166706.17,294,2.73,55.03,6.2
TRANSFERASE,376,1.75,42519.81,294,2.72,54.85,6.2
TRANSFERASE,410,2,45463.77,294,2.5,50.84,6.2
TRANSFERASE,1376,2.5,149934.58,279,3.41,63.92,6.2
TRANSFERASE,2112,2.75,230378.41,295,2.48,50.35,6.2
TRANSFERASE,2112,2.87,230374.09,295,2.35,47.68,6.2
TRANSFERASE,616,1.8,70065.07,295,2.39,48.49,6.2
TRANSFERASE,1536,2.2,167172.86,295,2.44,49.1,6.2
TRANSFERASE,1536,2,167281.08,295,2.44,49.1,6.2
TRANSFERASE,1536,2,167562.45,295,2.41,48.6,6.2
TRANSFERASE,1536,2.3,167809.58,295,2.44,49.1,6.2
TRANSFERASE,516,2.1,58216.21,295,3.31,62.86,6.2
TRANSFERASE,740,3,85670.07,295,3.36,63.45,6.2
TRANSFERASE,568,2.29,65072.32,295,1.95,37.01,6.2
TRANSFERASE,912,2.3,95143.27,295.5,3.26,62.32,6.2
TRANSFERASE,3760,2.28,407491.34,281,2.89,57.37,6.2
TRANSFERASE,846,2.67,93978.98,297,3.48,64.61,6.2
TRANSFERASE,798,2.4,83794.53,298,2.44,49.55,6.2
TRANSFERASE,438,2.45,50004.74,298,1.92,35.86,6.2
TRANSFERASE,1462,2.5,166643.08,298,2.7,57,6.2
TRANSFERASE,512,2.2,55698.28,298,1.93,35.8,6.2
TRANSFERASE,512,2.2,55666.16,298,1.89,34.3,6.2
TRANSFERASE,1536,1.95,167335.75,298,2.51,50.6,6.2
TRANSFERASE,584,2.3,68121.48,298,2.41,48.92,6.2
TRANSFERASE,392,1.73,42941.21,298,2.53,51.4,6.2
TRANSFERASE,273,1.9,31629.33,298,2.48,50.46,6.2
TRANSFERASE,590,2,70376.02,298,3.21,61.71,6.2
TRANSFERASE,356,2.6,38535.81,298,4.19,70.61,6.2
TRANSFERASE,2896,2.66,331004.62,298,3.1,60.35,6.2
TRANSFERASE,2896,2.95,332208.03,298,3.09,60.25,6.2
TRANSFERASE,2896,2.77,332369.84,298,3.09,60.18,6.2
TRANSFERASE,331,2.6,35399.16,298,4.13,70.22,6.2
TRANSFERASE,584,2.25,64968.91,287,2.51,51.05,6.2
TRANSFERASE,584,2,64969.89,287,2.83,56.47,6.2
TRANSFERASE,374,2.09,46065.94,287,2.64,53.32,6.2
TRANSFERASE,374,2.09,46065.94,287,2.64,53.32,6.2
TRANSFERASE,960,2.1,107533.3,293.15,2.01,38.75,6.2
TRANSFERASE,351,1.75,38760.86,298.15,2.22,44.51,6.2
TRANSFERASE,351,2.15,38684.87,298.15,2.23,44.93,6.2
TRANSFERASE,842,2,98166.78,289,2.38,48.26,6.7
TRANSFERASE,842,2.3,97538.34,289,2.35,47.66,6.7
TRANSFERASE,842,2.38,97818.58,289,2.47,50.13,6.7
TRANSFERASE,842,2.36,97802.53,289,2.47,48,6.7
TRANSFERASE,842,2.38,97800.56,289,2.47,48,6.7
TRANSFERASE,842,2.36,97843.59,289,2.47,48,6.7
TRANSFERASE,842,2.36,97775.55,289,2.47,48,6.7
TRANSFERASE,842,2.35,97802.58,289,2.47,48,6.7
TRANSFERASE,842,2.26,97802.6,289,2.47,48,6.7
TRANSFERASE,842,1.97,97802.58,289,2.46,48,6.7
TRANSFERASE,842,2.2,98439.12,289,2.47,50.21,6.7
TRANSFERASE,842,1.94,97898.66,289,2.48,50.37,6.7
TRANSFERASE,842,2.3,98979.59,289,2.47,50.23,6.7
TRANSFERASE,842,2.1,97788.55,289,2.43,49.36,6.7
TRANSFERASE,842,2.06,97897.55,289,2.43,49.39,6.7
TRANSFERASE,842,2,97761.52,289,2.45,49.74,6.7
TRANSFERASE,842,1.9,97759.55,289,2.43,48.91,6.7
TRANSFERASE,842,1.8,97813.52,289,2.43,48.91,6.7
TRANSFERASE,842,2.3,98037.27,289,2.4,48,6.7
TRANSFERASE,842,1.94,97789.54,289,2.43,49.46,6.7
TRANSFERASE,842,1.96,97803.56,289,2.47,50.1,6.7
TRANSFERASE,842,1.96,97817.59,289,2.45,49.87,6.7
TRANSFERASE,842,1.93,97828.62,289,2.44,49.59,6.7
TRANSFERASE,842,2.03,97810.59,289,2.45,49.87,6.7
TRANSFERASE,842,2.03,97810.59,289,2.44,49.66,6.7
TRANSFERASE,825,2.03,95790.27,289,2.52,51.2,6.7
TRANSFERASE,824,1.6,96544.3,289,2.51,50.93,6.7
TRANSFERASE,825,2.3,95859.88,289,2.43,49.32,6.7
TRANSFERASE,842,2.2,97975.72,289,2.47,50.12,6.7
TRANSFERASE,842,2.3,98107.76,289,2.47,48,6.7
TRANSFERASE,843,1.93,99237.06,289,2.32,47.09,6.7
TRANSFERASE,843,1.88,98796.2,289,2.34,47.43,6.7
TRANSFERASE,842,2.1,97859.65,289,2.47,50.24,6.7
TRANSFERASE,842,2.15,97921.72,289,2.48,50.43,6.7
TRANSFERASE,842,1.96,97880.07,289,2.48,50.37,6.7
TRANSFERASE,842,1.83,98228.85,289,2.47,50.15,6.7
TRANSFERASE,842,1.9,98377.01,289,2.47,50.16,6.7
TRANSFERASE,842,2,98227.87,289,2.46,49.98,6.7
TRANSFERASE,842,1.8,98171.92,289,2.48,50.34,6.7
TRANSFERASE,842,1.85,97844.63,289,2.47,50.23,6.7
TRANSFERASE,842,1.83,97814.61,289,2.47,50.2,6.7
TRANSFERASE,842,1.9,97861.62,289,2.48,50.31,6.7
TRANSFERASE,842,1.86,99038.68,289,2.34,47.4,6.7
TRANSFERASE,842,1.8,99080.78,289,2.33,47.12,6.7
TRANSFERASE,842,2.4,98164.68,289,2.47,48,6.7
TRANSFERASE,842,2.4,98161.68,289,2.47,48,6.7
TRANSFERASE,842,2.46,98145.68,289,2.47,48,6.7
TRANSFERASE,842,2.14,97786.56,289,2.46,49.98,6.7
TRANSFERASE,842,2,97793.55,289,2.47,50.18,6.7
TRANSFERASE,842,2.03,97761.55,289,2.47,50.2,6.7
TRANSFERASE,842,2,97780.51,289,2.47,50.16,6.7
TRANSFERASE,842,1.9,98114.85,289,2.45,49.7,6.7
TRANSFERASE,842,2.1,97811.59,289,2.47,50.2,6.7
TRANSFERASE,842,2,98120.77,289,2.47,50.18,6.7
TRANSFERASE,843,1.86,97926.73,289,2.47,50.2,6.7
TRANSFERASE,843,1.9,98029.86,289,2.49,50.54,6.7
TRANSFERASE,843,2,97925.75,289,2.5,50.71,6.7
TRANSFERASE,843,1.93,97944.73,289,2.49,50.51,6.7
TRANSFERASE,843,2,98013.86,289,2.5,50.75,6.7
TRANSFERASE,842,2,97826.02,289,2.46,50.02,6.7
TRANSFERASE,825,2.65,95877.41,289,2.51,50.98,6.7
TRANSFERASE,825,2.6,95877.41,289,2.51,51.07,6.7
TRANSFERASE,825,2.45,95849.36,289,2.53,51.3,6.7
TRANSFERASE,825,2.4,95849.36,289,2.52,51.18,6.7
TRANSFERASE,825,2,95807.28,289,2.54,51.49,6.7
TRANSFERASE,843,1.85,98053.98,289,2.56,51.99,6.7
TRANSFERASE,843,1.85,98182.18,289,2.57,52.15,6.7
TRANSFERASE,842,1.9,98544.29,291,2.43,48.91,6.7
TRANSFERASE,264,1.9,30690.72,291,3.5,64.7,6.7
TRANSFERASE,293,1.92,34890.54,292,2.35,47.72,6.7
TRANSFERASE,293,1.9,34887.74,292,2.35,47.67,6.7
TRANSFERASE,293,1.8,35022.93,292,2.37,48.01,6.7
TRANSFERASE,784,1.75,86385.69,277,2.49,50.6,6.7
TRANSFERASE,784,1.75,87012.34,277,2.46,49.91,6.7
TRANSFERASE,782,1.6,86961.84,277,2.49,50.61,6.7
TRANSFERASE,782,1.6,86533.12,277,2.5,50.75,6.7
TRANSFERASE,782,1.6,86182.07,277,2.51,50.92,6.7
TRANSFERASE,782,1.75,86110.1,277,2.49,50.64,6.7
TRANSFERASE,782,1.05,86929.77,277,2.49,50.7,6.7
TRANSFERASE,1188,1.85,126780.67,277,2.52,51.15,6.7
TRANSFERASE,428,2.3,49131.08,277,2.6,53.78,6.7
TRANSFERASE,640,2.25,72561.5,277,2.02,40.4,6.7
TRANSFERASE,191,1.7,22693.9,277,2.3,46.52,6.7
TRANSFERASE,238,1.6,26670.33,277,1.98,37.88,6.7
TRANSFERASE,659,2.3,76574.67,277,2.45,49.74,6.7
TRANSFERASE,985,2.1,118358.84,277,2.83,56.46,6.7
TRANSFERASE,985,2.15,117620.78,277,2.78,55.75,6.7
TRANSFERASE,659,2.3,76574.67,277,2.6,51.5,6.7
TRANSFERASE,950,2.5,108434.34,277,2.66,53.77,6.7
TRANSFERASE,1318,2.06,153233.7,277,2.39,48.46,6.7
TRANSFERASE,842,2.4,97941.66,293,2.4,50,6.7
TRANSFERASE,842,2.03,98105.78,293,2.4,50,6.7
TRANSFERASE,648,2.41,71225.67,293,2.42,49.11,6.7
TRANSFERASE,842,2.3,97782.48,293,2.47,48,6.7
TRANSFERASE,520,1.8,60360.97,293,2.46,49.96,6.7
TRANSFERASE,280,2.1,31127.18,293,1.94,36.67,6.7
TRANSFERASE,504,2.53,58741.8,293,2.91,57.67,6.7
TRANSFERASE,315,2.3,37006.02,293,2.74,55.15,6.7
TRANSFERASE,3840,3,429743.66,293,2.58,52.24,6.7
TRANSFERASE,1596,1.7,174370.33,293,2.41,49,6.7
TRANSFERASE,470,2.55,52057.08,293,2.76,55.43,6.7
TRANSFERASE,842,2,97798.48,295,2.47,50.17,6.7
TRANSFERASE,842,2.2,98439.12,295,2.47,50.23,6.7
TRANSFERASE,842,2.35,98149.76,298,2.47,48,6.7
TRANSFERASE,842,2,98242.38,298,2.47,50.3,6.7
TRANSFERASE,842,2.26,98026.11,298,2.43,48.91,6.7
TRANSFERASE,842,2.26,97984.02,298,2.43,48.91,6.7
TRANSFERASE,842,2.26,97977.63,298,2.43,48.91,6.7
TRANSFERASE,842,2.26,97977.63,298,2.43,48.91,6.7
TRANSFERASE,1684,1.9,195854.44,298,2.36,47.77,6.7
TRANSFERASE,1684,1.91,195942.53,298,2.38,48.35,6.7
TRANSFERASE,291,2.15,32827.31,298,2.77,55.57,6.7
TRANSFERASE,291,2.2,33286.41,298,2.77,55.55,6.7
TRANSFERASE,303,3.2,33966.92,298,4.12,70.16,6.7
TRANSFERASE,1288,1.85,152219.69,298,2.27,46,6.7
TRANSFERASE,1288,1.8,152307.17,298,2.27,46,6.7
TRANSFERASE,842,1.8,98190.95,287,2.48,50.44,6.7
TRANSFERASE,842,2.26,98190.95,287,2.47,50.23,6.7
TRANSFERASE,805,1.97,93464.63,287,2.57,52.22,6.7
TRANSFERASE,842,2.5,97937.38,287,2.49,50.66,6.7
TRANSFERASE,842,2.07,97784.67,287,2.45,49.88,6.7
TRANSFERASE,842,2.15,97974.61,287,2.46,50.09,6.7
TRANSFERASE,842,2.15,97856.44,287,2.47,50.18,6.7
TRANSFERASE,842,2.3,97895.68,287,2.48,50.42,6.7
TRANSFERASE,842,2.3,97895.68,287,2.44,49.68,6.7
TRANSFERASE,842,1.93,99018.6,287,2.37,48.02,6.7
TRANSFERASE,842,2,98171.92,287,2.46,49.99,6.7
TRANSFERASE,1152,2.69,130761.29,298,2.64,53.33,6.95
TRANSFERASE,464,1.89,55141.47,289,2.42,49.24,7.2
TRANSFERASE,894,2.99,104194.18,289,3.61,65.9,7.2
TRANSFERASE,782,2.25,83732.89,289,2.55,51.82,7.2
TRANSFERASE,674,2.03,74224.46,289,2.46,49.97,7.2
TRANSFERASE,346,2.9,39677.91,289,2.56,52.04,7.2
TRANSFERASE,1050,2.05,116769.16,289,3.83,67.86,7.2
TRANSFERASE,578,2.2,58991.73,290,2.1,40.97,7.2
TRANSFERASE,1996,3.4,220554.77,290,3.23,61.93,7.2
TRANSFERASE,2204,2.9,243140.53,290,2.35,47.57,7.2
TRANSFERASE,4408,2.85,485223.94,290,2.59,52.42,7.2
TRANSFERASE,2204,2.6,241037.91,290,2.47,50.23,7.2
TRANSFERASE,916,2.7,106507.98,290,2.23,45,7.2
TRANSFERASE,916,3,106075.62,290,2.15,42.8,7.2
TRANSFERASE,576,2.64,63207.46,291,2.22,44.49,7.2
TRANSFERASE,432,2.5,47846.7,291,2.22,44.54,7.2
TRANSFERASE,1780,2.8,195234.81,291,3,58.4,7.2
TRANSFERASE,966,2.87,111134.54,291,2.41,48.91,7.2
TRANSFERASE,920,2.25,107148.39,291,2.8,55.2,7.2
TRANSFERASE,798,2.1,91474.04,291,2.29,46.26,7.2
TRANSFERASE,960,2.8,110411.84,292,2.37,48.08,7.2
TRANSFERASE,350,2.28,40207.56,277,2.45,49.78,7.2
TRANSFERASE,350,2.4,39721.16,277,2.47,50.29,7.2
